PlayerCode,PlayerLastName,Position,PlayerTeam,PearsonsCorrelation,SpearmansCorrelaction,Covariance
11334,Cech,1,Arsenal,0.10722795910827447,0.15579132673907833,41.08819345661452
51507,Koscielny,2,Arsenal,0.43977637448766277,0.5615943545446422,177.624466571835
98745,Bellerín,2,Arsenal,0.17038474821848165,0.22122687993158174,69.35277382645802
38411,Monreal,2,Arsenal,0.555911799017999,0.6947955654507042,236.1166429587482
69140,Mustafi,2,Arsenal,0.32828452988871976,0.53409105232165,143.421052631579
111457,Kolasinac,2,Arsenal,0.37293134583994175,0.5867751564490885,167.46799431009956
37605,Özil,3,Arsenal,0.4581110316909039,0.4430963430990822,413.456614509246
41792,Ramsey,3,Arsenal,0.4295643726253723,0.5180718537960465,444.94310099573255
153133,Iwobi,3,Arsenal,0.47801959985709774,0.6029773791712124,283.72688477951635
84450,Xhaka,3,Arsenal,0.04353908797577283,0.16301683362226035,19.77240398293029
57249,Mkhitaryan,3,Arsenal,0.46373028769876984,0.6747161078906035,387.92318634423907
154043,Maitland-Niles,3,Arsenal,0.6067217535981323,0.5933859297732071,94.38833570412517
50175,Welbeck,4,Arsenal,0.45544896304909327,0.6756443620190676,133.15078236130861
59966,Lacazette,4,Arsenal,0.26551446118074346,0.38863232858362656,115.7610241820768
54694,Aubameyang,4,Arsenal,0.8138488033846303,0.8085653872080973,280.0
40349,Begovic,1,Bournemouth,0.17422989246414175,0.1925322498703099,47.795163584637265
15149,Francis,2,Bournemouth,-0.030548147962181967,-0.07547584686846816,-6.3869132290184965
56917,Cook,2,Bournemouth,0.1891778901152146,0.19454266853914612,62.802275960170725
41320,Daniels,2,Bournemouth,-0.035857982837955715,-0.02996069274238156,-9.246088193456616
54469,Smith,2,Bournemouth,-0.01710602038051511,-0.0012044216597959846,-3.07254623044097
126184,Aké,2,Bournemouth,0.07026859017542605,0.18575568234791753,23.741109530583206
20037,Pugh,3,Bournemouth,-0.2676861204338429,-0.17227917476966093,-26.34423897581792
15237,Surman,3,Bournemouth,0.02684492572566105,-0.05246476829860118,14.736842105263158
56872,Stanislas,3,Bournemouth,-0.19074342465360214,-0.4237068261420107,-117.75248933143668
40387,Gosling,3,Bournemouth,-0.20368180316065482,-0.5103661109630667,-98.3783783783784
103912,Ibe,3,Bournemouth,-0.30224611307614335,-0.2223760810343979,-138.89758179231862
155408,Cook,3,Bournemouth,-0.30817232582050413,-0.43490469948970467,-81.50782361308674
90105,Fraser,3,Bournemouth,-0.25081090448550786,-0.4462295840080473,-149.4950213371266
75115,Wilson,4,Bournemouth,-0.33555322195066656,-0.3783886468623442,-121.05263157894737
78007,King,4,Bournemouth,0.009249768536346747,-0.15308705110487691,2.1763869132290248
7958,Defoe,4,Bournemouth,-0.24833151246103116,-0.7801092246657637,-49.07539118065433
131897,Ryan,1,Brighton,0.07401822152770472,0.015922847246959675,25.718349928876243
83299,Dunk,2,Brighton,0.08516976216055826,0.23226952076194646,27.553342816500695
61933,Duffy,2,Brighton,0.06699411411638641,0.08716847530769391,19.89331436699857
11352,Saltor Grau,2,Brighton,-0.2348352954249144,-0.36974165334555587,-67.69559032716927
42748,Bong,2,Brighton,-0.06371449623023483,-0.1505240314229662,-16.458036984352766
43808,Suttner,2,Brighton,-0.198628177047522,-0.43037404486530484,-31.529160739687065
74375,Schelotto,2,Brighton,-0.08148258134629278,-0.2014425572744256,-5.277382645803696
83543,Knockaert,3,Brighton,-0.11332754314974632,-0.3044159664028035,-56.785206258890476
40845,Stephens,3,Brighton,0.1328607423608312,0.11512134010174674,44.608819345661445
109345,March,3,Brighton,-0.12315445994354939,-0.1837143465672125,-42.36130867709816
60307,Groß,3,Brighton,-0.18265380213239024,-0.252546900148052,-165.74679943100995
66242,Pröpper,3,Brighton,-0.05670199200398247,-0.0497659292637166,-18.549075391180654
167473,Izquierdo Mena,3,Brighton,-0.2970241494374277,-0.38657827936706124,-155.67567567567568
20529,Murray,4,Brighton,-0.16279977723615233,-0.1579713109403392,-54.694167852062584
98747,Pope,1,Burnley,0.17654528125561517,0.09671939310778288,59.089615931721184
68983,Lowton,2,Burnley,-0.1558740912822476,-0.21671632140169472,-32.68847795163583
51927,Mee,2,Burnley,0.1930504598854622,0.22976671286449651,53.01564722617354
40616,Ward,2,Burnley,-0.02787961908137597,-0.1408081931263326,-7.083926031294457
17761,Tarkowski,2,Burnley,0.23470280814474273,0.17684842369795692,58.07254623044098
41674,Long,2,Burnley,-0.20996593863611646,-0.30191865154096115,-41.877667140825025
103914,Taylor,2,Burnley,-0.08268434731934883,-0.008586054717739402,-9.729729729729733
17997,Bardsley,2,Burnley,0.051180418279435314,0.007307012773407348,7.283072546230445
60586,Gudmundsson,3,Burnley,-0.20777998428572445,-0.1058575927997744,-106.65718349928876
39847,Defour,3,Burnley,-0.16540129608440546,-0.04514321933113835,-54.3954480796586
83314,Hendrick,3,Burnley,0.0706925013560726,0.07995760948873402,31.37980085348506
90517,Brady,3,Burnley,-0.16971155613427777,-0.19758353647508134,-67.55334281650069
60551,Westwood,3,Burnley,-0.09580958087624332,-0.20376423001580363,-10.38406827880512
40145,Cork,3,Burnley,0.21837264487408728,0.32234443236992033,105.26315789473684
17349,Lennon,3,Burnley,0.1882270165763808,0.0901967498082218,43.76244665718349
40399,Vokes,4,Burnley,-0.38268907803561764,-0.24489529999357734,-48.904694167852064
44699,Barnes,4,Burnley,0.14730294908142902,0.2778217824116388,35.23470839260314
60689,Wood,4,Burnley,0.10371353696726543,0.1939863004537341,17.290184921763863
15749,Hart,1,Burnley,0.3227936361417181,0.4124582525749401,50.568990042674265
48615,Arter,3,Cardiff,-0.013882590491635809,0.009741104865503678,-2.482219061166433
60772,Courtois,1,Chelsea,0.12866246418478566,0.06563893712733755,34.66571834992888
41328,Azpilicueta,2,Chelsea,0.22296481889808237,0.1311895629640638,98.64864864864865
19419,Cahill,2,Chelsea,0.3014460180184494,0.2591792921402784,84.5163584637269
82263,Alonso,2,Chelsea,0.2146833823048371,0.20337517435171323,104.83641536273113
49013,Moses,2,Chelsea,0.4716692678038606,0.445365895115222,220.8179231863442
102380,Rüdiger,2,Chelsea,0.5785804869368885,0.6293884976977281,233.4139402560455
135363,Christensen,2,Chelsea,0.556417241380736,0.5377827439783097,154.86486486486484
105700,Zappacosta,2,Chelsea,0.5113406058687852,0.6810618129444715,116.82788051209104
42786,Hazard,3,Chelsea,0.5393393310530985,0.5692834292980711,644.0682788051209
17878,Fàbregas,3,Chelsea,0.4712702299959479,0.34367676911618683,286.93456614509245
47431,Borges Da Silva,3,Chelsea,0.610055991131897,0.5967712801443259,597.9516358463727
49579,Rodríguez Ledesma,3,Chelsea,0.7132614467084158,0.8428098693500318,415.22048364153613
116594,Kanté,3,Chelsea,0.3187421282820856,0.36120328020799486,152.71692745376953
169102,Bakayoko,3,Chelsea,0.6751729670759882,0.6186236015830864,369.3598862019914
126187,Loftus-Cheek,3,Chelsea,-0.027041450120012463,-0.022608875544199616,-9.914651493598871
44346,Giroud,4,Chelsea,0.2990411322428924,0.656034508999602,40.51209103840683
88482,Morata,4,Chelsea,0.5153738637839564,0.48505632481880234,199.58036984352773
173879,Abraham,4,Chelsea,0.18991612924886542,0.09495121421882943,36.03129445234708
20066,Hennessey,1,Crystal Palace,-0.0752875268517175,-0.03356207881375818,-22.36842105263158
11554,Speroni,1,Crystal Palace,-0.003481074124305498,-0.0424332469410595,-0.44096728307253685
49413,Tomkins,2,Crystal Palace,-0.11837538778540688,-0.05219804132338361,-39.07539118065432
19188,Dann,2,Crystal Palace,0.008874189827578989,0.07544988027812474,0.9815078236130871
58786,Kelly,2,Crystal Palace,-0.030496806134448048,0.1974452610603755,-4.879089615931722
86417,Schlupp,2,Crystal Palace,0.12488588294273385,0.20778820904642492,17.610241820768135
74230,van Aanholt,2,Crystal Palace,-0.044604816714007144,-0.03969611082411927,-18.321479374110947
40784,Sakho,2,Crystal Palace,0.09774457199335514,0.310720703179776,28.883357041251788
50471,McArthur,3,Crystal Palace,0.051610200272405427,-0.010980201538977578,28.37837837837838
60252,Townsend,3,Crystal Palace,-0.08345297431595786,0.03070100642240301,-47.866287339971564
66975,Milivojevic,3,Crystal Palace,0.24125524460407394,0.20250250555338395,198.6059743954481
82403,Zaha,4,Crystal Palace,-0.2371878290718926,-0.32935452901034706,-86.61450924608822
54861,Benteke,4,Crystal Palace,-0.1042990483641902,-0.23459567542379,-28.193456614509245
55037,Kouyaté,3,Crystal Palace,-0.26133838270716353,-0.04938684193229311,-97.35419630156473
55494,Ward,2,Crystal Palace,0.023657488012717557,0.059275679609954585,2.930298719772399
80146,Ayew,4,Crystal Palace,0.006880403711720308,-0.08593601407611788,1.7567567567567492
111234,Pickford,1,Everton,-7.14206361972617E-4,0.06191932060482524,-0.2916073968705655
12745,Baines,2,Everton,0.04861781930576033,-0.1265838995193201,16.963015647226168
59949,Coleman,2,Everton,-0.22420948076840538,-0.11757684469242036,-32.7027027027027
7645,Jagielka,2,Everton,-0.27258320977270073,-0.1684073358029327,-71.39402560455193
19159,Williams,2,Everton,0.010530567188193831,0.012097232826934543,2.4751066856329946
194164,Holgate,2,Everton,0.20547945928771827,0.07009170243381138,25.29160739687055
153673,Kenny,2,Everton,-0.06796181219271308,0.172526132421879,-13.371266002844946
106611,Keane,2,Everton,-0.12363452410369861,-0.10570128483005838,-40.504978662873405
56192,Martina,2,Everton,-0.0011498517606963283,-0.07022368064400354,-0.21337126600285203
20467,Walcott,3,Everton,-0.11017816849667887,-0.22728687150520752,-55.12802275960171
42774,Schneiderlin,3,Everton,-0.01652264847970573,-0.013698081306135645,-4.623044096728311
80801,Gueye,3,Everton,0.43228874894313235,0.31456215988154707,230.92460881934568
173807,Davies,3,Everton,-0.21870843910640567,-0.2932529965510904,-69.20341394025604
55422,Sigurdsson,3,Everton,0.038234130574497704,-0.09898053477300935,22.802275960170668
177815,Calvert-Lewin,4,Everton,-0.10254284859678438,-0.07984142417115908,-24.793741109530576
113688,Niasse,4,Everton,-0.07784115688383558,-0.32459613710201723,-11.877667140825038
66838,Tosun,4,Everton,0.320467497936996,0.0026693399404170834,76.24466571834992
212319,de Andrade,3,Everton,0.20352491292193675,0.18284865893165775,133.655761024182
103192,Zouma,2,Everton,0.11884876129681668,0.1128024578887119,32.2688477951636
149266,Mawson,2,Fulham,-0.09962113693712137,0.06025357682961034,-37.524893314367006
201084,Fosu-Mensah,2,Fulham,-0.38836591966471723,-0.21744016438608524,-52.019914651493586
57513,Lössl,1,Huddersfield,-0.15393331662803922,-0.20528556839823675,-51.35135135135135
85368,Schindler,2,Huddersfield,-0.020692739383554697,-0.025555189216091127,-7.453769559032727
54284,Löwe,2,Huddersfield,-0.27200815871515976,-0.7370300341086098,-70.21337126600284
104545,Smith,2,Huddersfield,-0.25643845248720465,-0.5613735074156546,-60.59743954480795
48760,Jorgensen,2,Huddersfield,0.11742485385051003,0.062484218405674676,41.30867709815079
79733,Malone,2,Huddersfield,-0.394550950429226,-0.5096136462350811,-58.43527738264579
172246,Hadergjonaj,2,Huddersfield,-0.3665117626890187,-0.49973054676253437,-79.61593172119487
109434,Kongolo,2,Huddersfield,-0.4878283424118876,-0.895195571556562,-70.83926031294453
74471,Mooy,3,Huddersfield,0.045135898223487604,-0.13417873161910662,28.947368421052616
51344,van La Parra,3,Huddersfield,0.015307623954218592,-0.25699876218873713,6.963015647226155
79619,Hogg,3,Huddersfield,-0.4065135875301235,-0.49758238411102695,-113.79089615931719
86176,Ince,3,Huddersfield,-0.2172922427259857,-0.4349748412862668,-84.27453769559031
80755,Williams,3,Huddersfield,-0.6915338866057068,-0.5726217833512927,-117.83783783783782
106450,Pritchard,3,Huddersfield,-0.38685849897200886,-0.465225800132029,-125.51209103840682
205102,Sobhi,3,Huddersfield,-0.2387489656229323,-0.28753025831977697,-59.2674253200569
84112,Quaner,4,Huddersfield,-0.2971430333523376,-0.515841692798208,-23.705547652916074
147303,Depoitre,4,Huddersfield,-0.3424355526783956,-0.5701028100978422,-116.927453769559
169141,Mounie,4,Huddersfield,-0.06350943615722514,-0.48356194315384776,-22.844950213371263
87428,Kachunga,4,Huddersfield,-0.31241985232713215,-0.724915258038416,-35.67567567567568
17745,Schmeichel,1,Leicester,0.10106837912415377,0.10718794051180375,38.44238975817924
15033,Morgan,2,Leicester,0.2797106624039259,0.3702731926681138,52.81650071123755
37402,Fuchs,2,Leicester,0.3559202837739766,0.4320615560540111,79.4452347083926
40725,Simpson,2,Leicester,0.30470286264024726,0.34310682993797303,56.00284495021335
172850,Chilwell,2,Leicester,0.29338927991999186,0.28146108452939983,56.209103840682786
95658,Maguire,2,Leicester,0.15719438474645067,0.18375955599425917,55.40540540540542
37642,Evans,2,Leicester,-0.14847853299280658,-0.11811872498357748,-49.14651493598861
51938,Albrighton,3,Leicester,0.07025071539641971,0.2184069687705262,43.78378378378378
172632,Gray,3,Leicester,0.13701940221226624,0.3047426452891558,48.463726884779526
203341,Ndidi,3,Leicester,0.11974977694969303,0.21355161808944542,45.71834992887623
54513,Iborra,3,Leicester,0.45607429379281,0.23152486742525297,202.36130867709815
61604,James,3,Leicester,-0.015250271842978105,0.186028954736843,-1.621621621621627
101668,Vardy,4,Leicester,-0.21360491418073263,-0.17001774942163464,-91.63584637268849
78412,Okazaki,4,Leicester,0.2127991087940754,0.34362626010552816,63.82645803698434
66797,Mignolet,1,Liverpool,0.6498800783373486,0.6885165383448083,183.59174964438122
104542,Karius,1,Liverpool,0.642761666520552,0.7669792557543618,218.84779516358458
38454,Lovren,2,Liverpool,0.6206259841318614,0.6732037479027366,274.7083926031294
100059,Moreno,2,Liverpool,0.5167440870115025,0.61067595989452,141.49359886201992
171287,Gomez,2,Liverpool,0.4600936282808937,0.6459625040622279,167.89473684210523
60914,Matip,2,Liverpool,0.6098674986749735,0.6408353532027434,203.6628733997155
33871,Klavan,2,Liverpool,0.8061799302519885,0.9178634532312167,280.0071123755334
169187,Alexander-Arnold,2,Liverpool,0.6393703031602762,0.7885329261759393,260.7681365576102
97032,van Dijk,2,Liverpool,0.4926007501611798,0.4784549178851321,179.49502133712664
122798,Robertson,2,Liverpool,0.7316889045263265,0.8620957845992432,335.6543385490755
81880,Oxlade-Chamberlain,3,Liverpool,0.33505325293874544,0.5874001674408195,219.6443812233285
56979,Henderson,3,Liverpool,0.43510011285667255,0.40736757457020195,199.31721194879088
110979,Mané,3,Liverpool,0.46486388827759695,0.4608639992888079,400.31294452347083
41733,Wijnaldum,3,Liverpool,0.610530106156279,0.49200317331828786,277.2901849217638
118748,Salah,3,Liverpool,0.18398628443763398,0.10394228896424008,254.85064011379808
15157,Milner,3,Liverpool,0.6838831252137461,0.7121883333391982,399.5732574679943
92217,Firmino,4,Liverpool,0.3770911619775488,0.42403403279365304,188.5633001422474
68312,Shaqiri,3,Liverpool,0.04642529976731566,0.04976760345427915,34.29587482219059
103025,Mahrez,3,Man City,0.21812689758236492,0.29028500133923846,198.54907539118065
121160,Santana de Moraes,1,Man City,0.29035012996801324,0.35691248750347987,109.68705547652915
97299,Stones,2,Man City,0.7431593939161446,0.9160468442003511,235.07823613086777
17476,Kompany,2,Man City,0.5837536670319158,0.7588557118242972,165.2062588904694
57410,Otamendi,2,Man City,0.3344963295030953,0.3905038072471487,159.32432432432432
58621,Walker,2,Man City,0.4473891359161476,0.5674492020731471,163.35704125177807
100180,da Silva,2,Man City,0.8915613409610349,0.9057521097728247,353.06543385490755
41823,Delph,2,Man City,0.6644741850552822,0.7655074801792001,121.66429587482219
103955,Sterling,3,Man City,0.5486581921016852,0.5255122766952767,643.1650071123755
20664,Silva,3,Man City,0.5703616323352236,0.6270128327412682,657.9516358463725
27789,Luiz Rosa,3,Man City,0.42683758881345524,0.4489289933545152,297.82361308677105
61366,De Bruyne,3,Man City,0.031846451638924585,0.017109643993800862,28.44950213371265
59859,Gündogan,3,Man City,0.052554634941909054,0.706271872599869,37.58179231863441
182156,Sané,3,Man City,0.41692733032891655,0.5829131501406645,431.6927453769559
165809,Veiga de Carvalho e Silva,3,Man City,0.559601540314723,0.9023591317209555,427.0270270270271
37572,Agüero,4,Man City,0.4891924587139271,0.573402793775167,336.54338549075396
205651,de Jesus,4,Man City,0.4931063707568116,0.640805173655056,227.61735419630148
51940,De Gea,1,Man Utd,0.15620649191542268,0.0871411477292907,49.88620199146514
55909,Smalling,2,Man Utd,0.45244111715423035,0.4091174513512303,170.27027027027026
76359,Jones,2,Man Utd,0.6122225761687177,0.6968016208762795,235.81792318634422
20695,Valencia,2,Man Utd,0.3610406939626175,0.41229006708086685,155.0071123755334
197365,Bailly,2,Man Utd,0.6769767377999655,0.691676082202381,162.6102418207681
184667,Lindelöf,2,Man Utd,0.6376380874845985,0.6196955767779043,132.56045519203414
18892,Young,2,Man Utd,0.3487245162382702,0.3288170582819975,119.9288762446657
37265,Sánchez,3,Man Utd,0.47071177217286475,0.4165597803816838,464.82219061166444
62398,Matic,3,Man Utd,0.23206408871929463,0.1630521932101975,87.55334281650069
43670,Mata,3,Man Utd,0.5599468311420259,0.7390027535749804,398.8904694167851
59846,Herrera,3,Man Utd,0.5327353461825877,0.30800348347603823,134.01849217638684
109322,Lingard,3,Man Utd,0.5561857417890038,0.7115052313778883,480.42674253200573
148225,Martial,3,Man Utd,0.727194622595646,0.7407838188645006,520.6116642958748
74208,Pogba,3,Man Utd,0.4542433213039041,0.5475569872999223,473.42816500711257
176297,Rashford,4,Man Utd,0.3649472816652864,0.5151480328550758,131.89189189189187
66749,Lukaku,4,Man Utd,0.4169332971832335,0.5007486422182118,184.94310099573255
19838,Elliot,1,Newcastle,-0.12937877207859122,-0.3280045874231565,-24.86486486486486
67089,Dubravka,1,Newcastle,-0.3503889577442666,-0.07880355811584416,-69.80796586059742
151119,Yedlin,2,Newcastle,-0.2367024365118493,-0.31350730117017156,-58.43527738264579
58845,Clark,2,Newcastle,0.027450739377109238,-0.016934534171755868,6.849217638691322
101148,Lascelles,2,Newcastle,-0.052898865761486454,-0.26821427746790416,-18.648648648648646
106618,Dummett,2,Newcastle,-0.44604508612764165,-0.39049891478357385,-78.97581792318634
77359,Lejeune,2,Newcastle,-0.3862913841411163,-0.2862659490970027,-90.34139402560456
109528,Manquillo,2,Newcastle,-0.009936540262517718,-0.18807711535898428,-1.635846372688475
56983,Ritchie,3,Newcastle,-0.12334235021465832,-0.13464664873220467,-89.83641536273116
50232,Shelvey,3,Newcastle,-0.11549766414518639,-0.07234270636876695,-65.59032716927452
28147,Diamé,3,Newcastle,-0.027933458502500147,-0.07155968694433823,-10.675675675675677
104953,Atsu,3,Newcastle,0.01295740542121782,-0.24146214538734875,6.813655761024179
114243,Murphy,3,Newcastle,-0.41452020514914084,-0.43995333268854064,-144.1963015647226
195384,Merino,3,Newcastle,-0.21427731794405877,-0.3663214482393894,-42.19772403982929
153127,Hayden,3,Newcastle,0.05737759457371209,-0.25070930678337455,11.635846372688466
76542,Ki,3,Newcastle,-0.17491552426558002,-0.4293205050539633,-102.46799431009957
104547,Gayle,4,Newcastle,-0.18290050507187508,-0.40496234551319804,-56.77098150782362
168580,Pérez,4,Newcastle,-0.07838022740985863,0.09505997614551456,-36.11664295874822
61316,Mato Sanmartín,4,Newcastle,-0.3016506580753885,-0.2875452189714548,-58.3570412517781
167767,Nunes do Nascimento,3,Newcastle,-0.10558266445206885,-0.14978453828964444,-43.371266002844955
57134,Rondón,4,Newcastle,-0.1384700874795572,-0.2215550890719617,-36.6927453769559
57145,Fernández,2,Newcastle,-0.05376111342569337,-0.025087182369569035,-19.118065433854905
58376,McCarthy,1,Southampton,-0.4071258167718919,-0.5512568770851127,-73.37837837837834
40383,Forster,1,Southampton,-0.07231127905143177,-0.20947834093773315,-18.762446657183492
40146,Bertrand,2,Southampton,-0.1448864649151784,-0.21341832596882565,-38.05120910384067
80447,Yoshida,2,Southampton,-0.08254779571996367,-0.3723935377673906,-22.560455192034116
58822,Soares,2,Southampton,-0.05014061024266034,-0.21606352899950898,-12.28307254623044
88900,Stephens,2,Southampton,-0.03203142817168798,-0.3294273700826375,-8.051209103840684
167075,Hoedt,2,Southampton,-0.07807436082740715,-0.2510533988170538,-19.27453769559033
17339,Davis,3,Southampton,-0.10819350866129847,-0.23882034068096225,-40.81081081081081
101178,Ward-Prowse,3,Southampton,0.0021099103516755654,-0.24241228827208458,1.3513513513513542
78056,Romeu Vidal,3,Southampton,-0.2754398757001495,-0.24313241707667999,-86.33001422475105
132015,Højbjerg,3,Southampton,-0.6342508843957148,-0.6074546094054917,-138.9473684210526
128198,Boufal,3,Southampton,-0.5727140279291294,-0.4251476611565588,-119.82930298719774
83283,Redmond,3,Southampton,-0.34110869313641023,-0.3674488266321114,-106.94167852062589
151086,Lemina,3,Southampton,-0.06774236011457506,-0.28395947439925123,-27.12660028449502
20452,Long,4,Southampton,-0.36740902639376954,-0.5811840861817412,-54.05405405405405
78356,Austin,4,Southampton,-0.4665774325947841,-0.5663909578643989,-98.30014224751065
61548,Gabbiadini,4,Southampton,-0.37529930700115943,-0.6133029628963985,-54.88620199146517
37915,Lloris,1,Spurs,0.38607527537201486,0.372914603663001,120.54054054054053
55605,Alderweireld,2,Spurs,0.7855325032684151,0.8974327735877938,182.06258890469425
39194,Vertonghen,2,Spurs,0.2836372413172303,0.290336858175829,95.3769559032717
115556,Davies,2,Spurs,0.5904714554465007,0.7273023479469622,319.72972972972974
77794,Trippier,2,Spurs,0.5994030325297451,0.7286811165765558,270.5832147937411
173904,Sánchez,2,Spurs,0.32471147223517804,0.35099889900882797,118.10810810810808
80226,Aurier,2,Spurs,0.5840560882738537,0.7569314060748628,270.54054054054046
93264,Dier,3,Spurs,0.39341421935082826,0.5460137086751771,137.9018492176387
39104,Dembélé,3,Spurs,0.6340925783283967,0.6568813309464787,187.56045519203417
80607,Eriksen,3,Spurs,0.29864349628849185,0.30087866838330624,254.59459459459467
108823,Alli,3,Spurs,0.36472218101862514,0.4260102473959107,356.8421052631578
85971,Son,3,Spurs,0.5318494615077307,0.5599836917538865,631.1379800853483
45268,Sissoko,3,Spurs,0.797503807204602,0.927639688402456,228.47795163584635
78830,Kane,4,Spurs,0.34565408166342176,0.38363257803914613,213.1863442389758
18656,Gomes,1,Watford,0.09603467063483855,-0.02000195035703383,22.788051209103838
41945,Prödl,2,Watford,0.0460085339367413,-0.01647790674244269,7.852062588904695
40868,Holebas,2,Watford,0.2142222737636545,0.20536761265053435,53.81934566145091
85624,Kabasele,2,Watford,0.11638476016191507,0.141968405982798,29.473684210526297
52940,Janmaat,2,Watford,-0.2090709908514812,-0.3103140136474402,-39.5448079658606
20145,Mariappa,2,Watford,0.07800610413121441,0.059590782691098104,17.709815078236126
54484,Femenía Far,2,Watford,0.17544694363989755,0.05249703264470056,51.05974395448078
66247,Zeegelaar,2,Watford,-0.030181022322772203,-0.40878220002234966,-6.244665718349931
43250,Cleverley,3,Watford,-0.4097948313213528,-0.14524597667349134,-187.0839260312945
38439,Capoue,3,Watford,-0.4375879361617134,-0.5111914050236143,-76.75675675675673
121599,Doucouré,3,Watford,-0.06376534558725136,-0.020894712591650003,-46.130867709815085
61566,Pereyra,3,Watford,-0.2900250461663478,-0.6716711775400575,-148.70554765291612
108413,Hughes,3,Watford,-0.24161940096738727,-0.3931475744402811,-90.81081081081082
73426,Gray,4,Watford,-0.20074127393148242,-0.16182158819438375,-48.91891891891891
41725,Deeney,4,Watford,-0.37930533212487033,-0.35112919220169186,-73.96870554765289
9089,Foster,1,Watford,-0.13114618428039046,0.0028327020470058583,-40.62588904694169
60706,San Miguel del Castillo,1,West Ham,-0.08637994813049661,0.17106886542591135,-14.05405405405404
37096,Fabianski,1,West Ham,0.04263268555204949,0.08006833582645262,15.192034139402566
48717,Reid,2,West Ham,0.11964927138744752,0.34017093352708627,17.574679943100993
55459,Cresswell,2,West Ham,0.13744363504570337,0.20489309814927364,37.33997155049788
40669,Ogbonna,2,West Ham,-0.08440629687065197,0.1397551741717698,-19.61593172119488
20658,Zabaleta,2,West Ham,0.12078759911075698,0.176000499550342,30.25604551920341
204480,Rice,2,West Ham,0.14585806700945644,0.3447094694876736,13.44950213371266
105717,Masuaku,3,West Ham,-0.2513066315991512,-0.25633886453806815,-88.99004267425322
18073,Noble,3,West Ham,0.019790244012955618,-0.10825784847238912,10.113798008534832
59779,Obiang,3,West Ham,-0.21199614715112558,-0.22543228695081774,-90.29871977240397
86934,Lanzini,3,West Ham,-0.006093486903414816,-0.15262224909827418,-4.715504978662898
57531,Antonio,3,West Ham,0.07122313861426774,0.1788444529825839,18.86201991465149
41464,Arnautovic,4,West Ham,0.0495370528070663,-0.3272917420414331,23.98293029871977
43020,Hernández Balcázar,4,West Ham,0.032543518789774906,0.03516373562231645,8.321479374110949
54102,Wilshere,3,West Ham,0.3728861496032652,0.43685587413936006,130.73968705547654
